[2016-09-05 18:15:16,049 - ReplayDB.py:48 -             __init__() ] Connected to database /data/ascar/ascar_replay_db.sqlite
[2016-09-05 18:16:27,283 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124565
[2016-09-05 18:16:27,284 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124552
[2016-09-05 18:16:27,285 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124571
[2016-09-05 18:16:27,290 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124563
[2016-09-05 18:16:27,299 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124566
[2016-09-05 18:16:27,308 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124528
[2016-09-05 18:16:27,311 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124564
[2016-09-05 18:16:27,317 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124557
[2016-09-05 18:16:27,319 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124567
[2016-09-05 18:16:27,321 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124549
[2016-09-05 18:16:27,321 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124530
[2016-09-05 18:16:27,322 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124529
[2016-09-05 18:16:27,323 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124569
[2016-09-05 18:16:27,324 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124553
[2016-09-05 18:16:27,325 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124575
[2016-09-05 18:16:27,328 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124568
[2016-09-05 18:16:27,329 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124558
[2016-09-05 18:16:27,334 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124551
[2016-09-05 18:16:27,353 - DQLDaemon.py:182 -    _do_training_step() ] Got minibatch of size 32
[2016-09-05 18:16:27,357 - DQLDaemon.py:147 -                start() ] Finished training step in 0.10246443748474121 seconds
[2016-09-05 18:16:27,357 - DQLDaemon.py:159 -                start() ] Sleeping for 0.8952493667602539 seconds
[2016-09-05 18:16:28,261 - discrete_deepq.py:251 -               action() ] Chose calculated action 0
[2016-09-05 18:16:28,264 - DQLDaemon.py:167 -                start() ] Cumulative reward: 0.0
[2016-09-05 18:16:28,268 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124552
[2016-09-05 18:16:28,271 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124555
[2016-09-05 18:16:28,273 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124527
[2016-09-05 18:16:28,277 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124571
[2016-09-05 18:16:28,278 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124575
[2016-09-05 18:16:28,279 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124572
[2016-09-05 18:16:28,282 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124573
[2016-09-05 18:16:28,289 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124531
[2016-09-05 18:16:28,290 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124553
[2016-09-05 18:16:28,296 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124528
[2016-09-05 18:16:28,298 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124563
[2016-09-05 18:16:28,301 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124569
[2016-09-05 18:16:28,307 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124568
[2016-09-05 18:16:28,308 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124554
[2016-09-05 18:16:28,310 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124556
[2016-09-05 18:16:28,324 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124551
[2016-09-05 18:16:28,324 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124530
[2016-09-05 18:16:28,325 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124550
[2016-09-05 18:16:28,327 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124566
[2016-09-05 18:16:28,328 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124574
[2016-09-05 18:16:28,328 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124567
[2016-09-05 18:16:28,334 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124564
[2016-09-05 18:16:28,338 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124558
[2016-09-05 18:16:28,339 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124549
[2016-09-05 18:16:28,351 - DQLDaemon.py:182 -    _do_training_step() ] Got minibatch of size 32
[2016-09-05 18:16:28,356 - DQLDaemon.py:147 -                start() ] Finished training step in 0.09174108505249023 seconds
[2016-09-05 18:16:28,356 - DQLDaemon.py:159 -                start() ] Sleeping for 0.9056243896484375 seconds
[2016-09-05 18:16:29,270 - discrete_deepq.py:251 -               action() ] Chose calculated action 2
[2016-09-05 18:16:29,276 - DQLDaemon.py:167 -                start() ] Cumulative reward: 0.0
[2016-09-05 18:16:29,283 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124557
[2016-09-05 18:16:29,284 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124530
[2016-09-05 18:16:29,285 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124529
[2016-09-05 18:16:29,289 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124571
[2016-09-05 18:16:29,291 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124527
[2016-09-05 18:16:29,294 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124568
[2016-09-05 18:16:29,297 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124574
[2016-09-05 18:16:29,298 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124555
[2016-09-05 18:16:29,301 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124553
[2016-09-05 18:16:29,302 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124565
[2016-09-05 18:16:29,303 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124575
[2016-09-05 18:16:29,305 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124554
[2016-09-05 18:16:29,310 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124552
[2016-09-05 18:16:29,318 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124528
[2016-09-05 18:16:29,318 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124551
[2016-09-05 18:16:29,321 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124550
[2016-09-05 18:16:29,327 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124558
[2016-09-05 18:16:29,333 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124573
[2016-09-05 18:16:29,336 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124567
[2016-09-05 18:16:29,336 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124556
[2016-09-05 18:16:29,338 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124569
[2016-09-05 18:16:29,343 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124566
[2016-09-05 18:16:29,345 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124563
[2016-09-05 18:16:29,345 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124564
[2016-09-05 18:16:29,356 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124572
[2016-09-05 18:16:29,359 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124531
[2016-09-05 18:16:29,371 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124549
[2016-09-05 18:16:29,415 - DQLDaemon.py:182 -    _do_training_step() ] Got minibatch of size 32
[2016-09-05 18:16:29,419 - DQLDaemon.py:147 -                start() ] Finished training step in 0.1426842212677002 seconds
[2016-09-05 18:16:29,420 - DQLDaemon.py:159 -                start() ] Sleeping for 0.8537445068359375 seconds
[2016-09-05 18:16:30,316 - discrete_deepq.py:251 -               action() ] Chose calculated action 2
[2016-09-05 18:16:30,320 - DQLDaemon.py:167 -                start() ] Cumulative reward: 0.0
[2016-09-05 18:16:30,322 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124556
[2016-09-05 18:16:30,326 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124575
[2016-09-05 18:16:30,335 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124530
[2016-09-05 18:16:30,340 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124552
[2016-09-05 18:16:30,352 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124554
[2016-09-05 18:16:30,355 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124551
[2016-09-05 18:16:30,356 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124529
[2016-09-05 18:16:30,358 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124558
[2016-09-05 18:16:30,361 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124557
[2016-09-05 18:16:30,361 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124568
[2016-09-05 18:16:30,362 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124564
[2016-09-05 18:16:30,364 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124565
[2016-09-05 18:16:30,367 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124531
[2016-09-05 18:16:30,370 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124553
[2016-09-05 18:16:30,372 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124572
[2016-09-05 18:16:30,373 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124567
[2016-09-05 18:16:30,379 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124571
[2016-09-05 18:16:30,380 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124574
[2016-09-05 18:16:30,386 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124566
[2016-09-05 18:16:30,389 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124550
[2016-09-05 18:16:30,392 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124555
[2016-09-05 18:16:30,397 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124573
[2016-09-05 18:16:30,401 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124527
[2016-09-05 18:16:30,404 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124528
[2016-09-05 18:16:30,406 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124569
[2016-09-05 18:16:30,414 - DQLDaemon.py:182 -    _do_training_step() ] Got minibatch of size 32
[2016-09-05 18:16:30,419 - DQLDaemon.py:147 -                start() ] Finished training step in 0.09825539588928223 seconds
[2016-09-05 18:16:30,419 - DQLDaemon.py:159 -                start() ] Sleeping for 0.8990130424499512 seconds
[2016-09-05 18:16:31,361 - discrete_deepq.py:247 -               action() ] Randomly chose action 2
[2016-09-05 18:16:31,373 - DQLDaemon.py:167 -                start() ] Cumulative reward: 0.0
[2016-09-05 18:16:31,386 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124564
[2016-09-05 18:16:31,390 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124577
[2016-09-05 18:16:31,391 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124565
[2016-09-05 18:16:31,394 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124558
[2016-09-05 18:16:31,397 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124557
[2016-09-05 18:16:31,404 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124556
[2016-09-05 18:16:31,405 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124567
[2016-09-05 18:16:31,407 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124527
[2016-09-05 18:16:31,413 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124581
[2016-09-05 18:16:31,417 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124563
[2016-09-05 18:16:31,419 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124568
[2016-09-05 18:16:31,420 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124573
[2016-09-05 18:16:31,423 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124572
[2016-09-05 18:16:31,423 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124552
[2016-09-05 18:16:31,426 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124528
[2016-09-05 18:16:31,429 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124551
[2016-09-05 18:16:31,430 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124555
[2016-09-05 18:16:31,432 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124554
[2016-09-05 18:16:31,433 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124529
[2016-09-05 18:16:31,438 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124553
[2016-09-05 18:16:31,439 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124550
[2016-09-05 18:16:31,451 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124571
[2016-09-05 18:16:31,459 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124566
[2016-09-05 18:16:31,463 - DQLDaemon.py:182 -    _do_training_step() ] Got minibatch of size 32
[2016-09-05 18:16:31,468 - DQLDaemon.py:147 -                start() ] Finished training step in 0.09486842155456543 seconds
[2016-09-05 18:16:31,469 - DQLDaemon.py:159 -                start() ] Sleeping for 0.8935997486114502 seconds
[2016-09-05 18:16:32,372 - discrete_deepq.py:251 -               action() ] Chose calculated action 1
[2016-09-05 18:16:32,381 - DQLDaemon.py:167 -                start() ] Cumulative reward: 0.0
[2016-09-05 18:16:32,387 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124557
[2016-09-05 18:16:32,400 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124529
[2016-09-05 18:16:32,425 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124579
[2016-09-05 18:16:32,428 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124554
[2016-09-05 18:16:32,433 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124551
[2016-09-05 18:16:32,439 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124564
[2016-09-05 18:16:32,442 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124530
[2016-09-05 18:16:32,453 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124563
[2016-09-05 18:16:32,459 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124528
[2016-09-05 18:16:32,460 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124553
[2016-09-05 18:16:32,463 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124556
[2016-09-05 18:16:32,471 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124578
[2016-09-05 18:16:32,472 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124581
[2016-09-05 18:16:32,474 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124572
[2016-09-05 18:16:32,475 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124580
[2016-09-05 18:16:32,486 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124558
[2016-09-05 18:16:32,489 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124575
[2016-09-05 18:16:32,490 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124574
[2016-09-05 18:16:32,491 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124565
[2016-09-05 18:16:32,498 - DQLDaemon.py:182 -    _do_training_step() ] Got minibatch of size 32
[2016-09-05 18:16:32,503 - DQLDaemon.py:147 -                start() ] Finished training step in 0.12131500244140625 seconds
[2016-09-05 18:16:32,503 - DQLDaemon.py:159 -                start() ] Sleeping for 0.8701791763305664 seconds
[2016-09-05 18:16:33,383 - discrete_deepq.py:251 -               action() ] Chose calculated action 0
[2016-09-05 18:16:33,440 - DQLDaemon.py:167 -                start() ] Cumulative reward: 0.0
[2016-09-05 18:16:33,445 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124579
[2016-09-05 18:16:33,450 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124568
[2016-09-05 18:16:33,451 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124529
[2016-09-05 18:16:33,452 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124527
[2016-09-05 18:16:33,459 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124528
[2016-09-05 18:16:33,460 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124549
[2016-09-05 18:16:33,463 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124551
[2016-09-05 18:16:33,464 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124558
[2016-09-05 18:16:33,471 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124571
[2016-09-05 18:16:33,471 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124557
[2016-09-05 18:16:33,482 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124550
[2016-09-05 18:16:33,483 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124575
[2016-09-05 18:16:33,485 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124573
[2016-09-05 18:16:33,485 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124566
[2016-09-05 18:16:33,489 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124577
[2016-09-05 18:16:33,491 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124572
[2016-09-05 18:16:33,492 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124564
[2016-09-05 18:16:33,492 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124552
[2016-09-05 18:16:33,493 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124569
[2016-09-05 18:16:33,494 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124553
[2016-09-05 18:16:33,497 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124580
[2016-09-05 18:16:33,502 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124556
[2016-09-05 18:16:33,505 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124530
[2016-09-05 18:16:33,515 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124578
[2016-09-05 18:16:33,520 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124565
[2016-09-05 18:16:33,529 - DQLDaemon.py:182 -    _do_training_step() ] Got minibatch of size 32
[2016-09-05 18:16:33,535 - DQLDaemon.py:147 -                start() ] Finished training step in 0.09464716911315918 seconds
[2016-09-05 18:16:33,535 - DQLDaemon.py:159 -                start() ] Sleeping for 0.8480494022369385 seconds
[2016-09-05 18:16:34,403 - discrete_deepq.py:251 -               action() ] Chose calculated action 1
[2016-09-05 18:16:34,424 - DQLDaemon.py:167 -                start() ] Cumulative reward: 0.0
[2016-09-05 18:16:34,438 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124581
[2016-09-05 18:16:34,444 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124575
[2016-09-05 18:16:34,457 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124569
[2016-09-05 18:16:34,474 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124580
[2016-09-05 18:16:34,474 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124566
[2016-09-05 18:16:34,475 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124579
[2016-09-05 18:16:34,477 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124571
[2016-09-05 18:16:34,479 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124565
[2016-09-05 18:16:34,481 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124578
[2016-09-05 18:16:34,483 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124563
[2016-09-05 18:16:34,491 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124529
[2016-09-05 18:16:34,492 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124567
[2016-09-05 18:16:34,494 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124531
[2016-09-05 18:16:34,497 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124552
[2016-09-05 18:16:34,497 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124550
[2016-09-05 18:16:34,500 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124558
[2016-09-05 18:16:34,501 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124554
[2016-09-05 18:16:34,503 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124572
[2016-09-05 18:16:34,504 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124568
[2016-09-05 18:16:34,507 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124530
[2016-09-05 18:16:34,511 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124577
[2016-09-05 18:16:34,517 - DQLDaemon.py:182 -    _do_training_step() ] Got minibatch of size 32
[2016-09-05 18:16:34,522 - DQLDaemon.py:147 -                start() ] Finished training step in 0.09867620468139648 seconds
[2016-09-05 18:16:34,523 - DQLDaemon.py:159 -                start() ] Sleeping for 0.8814723491668701 seconds
[2016-09-05 18:16:35,412 - discrete_deepq.py:251 -               action() ] Chose calculated action 1
[2016-09-05 18:16:35,426 - DQLDaemon.py:167 -                start() ] Cumulative reward: 0.0
[2016-09-05 18:16:35,446 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124578
[2016-09-05 18:16:35,450 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124529
[2016-09-05 18:16:35,453 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124552
[2016-09-05 18:16:35,458 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124564
[2016-09-05 18:16:35,461 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124575
[2016-09-05 18:16:35,466 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124574
[2016-09-05 18:16:35,468 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124550
[2016-09-05 18:16:35,476 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124549
[2016-09-05 18:16:35,476 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124551
[2016-09-05 18:16:35,481 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124568
[2016-09-05 18:16:35,483 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124530
[2016-09-05 18:16:35,486 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124558
[2016-09-05 18:16:35,488 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124528
[2016-09-05 18:16:35,489 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124557
[2016-09-05 18:16:35,489 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124567
[2016-09-05 18:16:35,493 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124563
[2016-09-05 18:16:35,499 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124553
[2016-09-05 18:16:35,513 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124531
[2016-09-05 18:16:35,514 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124571
[2016-09-05 18:16:35,515 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124580
[2016-09-05 18:16:35,516 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124579
[2016-09-05 18:16:35,519 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124527
[2016-09-05 18:16:35,520 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124565
[2016-09-05 18:16:35,528 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124581
[2016-09-05 18:16:35,532 - DQLDaemon.py:182 -    _do_training_step() ] Got minibatch of size 32
[2016-09-05 18:16:35,536 - DQLDaemon.py:147 -                start() ] Finished training step in 0.11046004295349121 seconds
[2016-09-05 18:16:35,536 - DQLDaemon.py:159 -                start() ] Sleeping for 0.8778395652770996 seconds
